"record_id"	"nord_link"	"incidence_link"	"gene_location"	"gene_name"	"sequence_viewer_link"	"ncbi_gene_link"	"gene_symbol"	"pattern_of_inheritance"
"9208-OMIM:613571"	"https://rarediseases.info.nih.gov/diseases/12664/index"		"7q11.23"	"cytochrome p450 oxidoreductase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000941"	"https://www.ncbi.nlm.nih.gov/gene/5447"	"POR"	"Autosomal recessive"
"93-OMIM:203750"		"https://medlineplus.gov/genetics/condition/beta-ketothiolase-deficiency/#frequency"	"11q22.3"	"acetyl-CoA acetyltransferase 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000019"	"https://www.ncbi.nlm.nih.gov/gene/38"	"ACAT1"	"Autosomal recessive"
"9352-OMIM:277400"	"https://rarediseases.info.nih.gov/diseases/3579/index"	"https://medlineplus.gov/genetics/condition/methylmalonic-acidemia-with-homocystinuria/#frequency"	"1p34.1"	"peroxiredoxin 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_181697"	"https://www.ncbi.nlm.nih.gov/gene/5052"	"PRDX1"	"Autosomal recessive"
"9360-OMIM:603553"		"https://medlineplus.gov/genetics/condition/familial-hemophagocytic-lymphohistiocytosis/#frequency"	"10q22.1"	"perforin 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005041"	"https://www.ncbi.nlm.nih.gov/gene/5551"	"PRF1"	"Autosomal recessive"
"9413-OMIM:615966"			"8q11.21"	"protein kinase, DNA-activated, catalytic subunit"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_001081640"	"https://www.ncbi.nlm.nih.gov/gene/5591"	"PRKDC"	"Autosomal recessive"
"9455-OMIM:262600"		"https://medlineplus.gov/genetics/condition/combined-pituitary-hormone-deficiency/#frequency"	"5q35.3"	"PROP paired-like homeobox 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_006261"	"https://www.ncbi.nlm.nih.gov/gene/5626"	"PROP1"	"Autosomal recessive"
"9457-OMIM:617290"			"8p11.23"	"pyridoxal phosphate binding protein"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_007198"	"https://www.ncbi.nlm.nih.gov/gene/11212"	"PLPBP"	"Autosomal recessive"
"9577-OMIM:614023"			"7p11.2"	"phosphoserine phosphatase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004577"	"https://www.ncbi.nlm.nih.gov/gene/5723"	"PSPH"	"Autosomal recessive"
"9689-OMIM:261640"	"https://rarediseases.info.nih.gov/diseases/5682/index"	"https://medlineplus.gov/genetics/condition/tetrahydrobiopterin-deficiency/#frequency"	"11q23.1"	"6-pyruvoyltetrahydropterin synthase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000317"	"https://www.ncbi.nlm.nih.gov/gene/5805"	"PTS"	"Autosomal recessive"
"9752-OMIM:261630"	"https://rarediseases.info.nih.gov/diseases/4319/index"	"https://medlineplus.gov/genetics/condition/tetrahydrobiopterin-deficiency/#frequency"	"4p15.32"	"quinoid dihydropteridine reductase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000320"	"https://www.ncbi.nlm.nih.gov/gene/5860"	"QDPR"	"Autosomal recessive"
"9766-OMIM:607624"	"https://rarediseases.info.nih.gov/diseases/4483/index"	"https://medlineplus.gov/genetics/condition/griscelli-syndrome/#frequency"	"15q21.3"	"RAB27A, member RAS oncogene family"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004580|NM_183236"	"https://www.ncbi.nlm.nih.gov/gene/5873"	"RAB27A"	"Autosomal recessive"
"9831-OMIM:233650"	"https://rarediseases.info.nih.gov/diseases/13587/index"		"11p12"	"recombination activating 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000448"	"https://www.ncbi.nlm.nih.gov/gene/5896"	"RAG1"	"Autosomal recessive"
"9831-OMIM:601457"	"https://rarediseases.info.nih.gov/diseases/10339/index"		"11p12"	"recombination activating 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000448"	"https://www.ncbi.nlm.nih.gov/gene/5896"	"RAG1"	"Autosomal recessive"
"9831-OMIM:603554"	"https://rarediseases.info.nih.gov/diseases/8198/index"	"https://medlineplus.gov/genetics/condition/omenn-syndrome/#frequency"	"11p12"	"recombination activating 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000448"	"https://www.ncbi.nlm.nih.gov/gene/5896"	"RAG1"	"Autosomal recessive"
"9831-OMIM:609889"	"https://rarediseases.info.nih.gov/diseases/13712/index"		"11p12"	"recombination activating 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000448"	"https://www.ncbi.nlm.nih.gov/gene/5896"	"RAG1"	"Autosomal recessive"
"9832-OMIM:233650"	"https://rarediseases.info.nih.gov/diseases/13587/index"		"11p12"	"recombination activating 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000536"	"https://www.ncbi.nlm.nih.gov/gene/5897"	"RAG2"	"Autosomal recessive"
"9832-OMIM:601457"	"https://rarediseases.info.nih.gov/diseases/10339/index"		"11p12"	"recombination activating 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000536"	"https://www.ncbi.nlm.nih.gov/gene/5897"	"RAG2"	"Autosomal recessive"
"9832-OMIM:603554"	"https://rarediseases.info.nih.gov/diseases/8198/index"	"https://medlineplus.gov/genetics/condition/omenn-syndrome/#frequency"	"11p12"	"recombination activating 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000536"	"https://www.ncbi.nlm.nih.gov/gene/5897"	"RAG2"	"Autosomal recessive"
"986-OMIM:248600"	"https://rarediseases.info.nih.gov/diseases/3228/index"	"https://medlineplus.gov/genetics/condition/maple-syrup-urine-disease/#frequency"	"19q13.2"	"branched chain keto acid dehydrogenase E1 subunit alpha"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000709"	"https://www.ncbi.nlm.nih.gov/gene/593"	"BCKDHA"	"Autosomal recessive"
"9863-OMIM:616326"			"11p11.2"	"receptor associated protein of the synapse"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005055"	"https://www.ncbi.nlm.nih.gov/gene/5913"	"RAPSN"	"Autosomal recessive"
"987-OMIM:248600"	"https://rarediseases.info.nih.gov/diseases/3228/index"	"https://medlineplus.gov/genetics/condition/maple-syrup-urine-disease/#frequency"	"6q14.1"	"branched chain keto acid dehydrogenase E1 subunit beta"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000056"	"https://www.ncbi.nlm.nih.gov/gene/594"	"BCKDHB"	"Autosomal recessive"
"9987-OMIM:209920"	"https://rarediseases.info.nih.gov/diseases/824/index"	"https://medlineplus.gov/genetics/condition/bare-lymphocyte-syndrome-type-ii/#frequency"	"19p13.11"	"regulatory factor X associated ankyrin containing protein"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_003721"	"https://www.ncbi.nlm.nih.gov/gene/8625"	"RFXANK"	"Autosomal recessive"
"1514-OMIM:239200"	"https://rarediseases.info.nih.gov/diseases/2838/index"		"3q13.33-q21.1"	"calcium sensing receptor"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000388"	"https://www.ncbi.nlm.nih.gov/gene/846"	"CASR"	"Autosomal recessive, Not applicable"
"4268-OMIM:261000"	"https://rarediseases.info.nih.gov/diseases/3024/index"		"11q12.1"	"cobalamin binding intrinsic factor"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005142"	"https://www.ncbi.nlm.nih.gov/gene/2694"	"CBLIF"	"Autosomal recessive, Not applicable"
"12928-ORPHA:26"			"11p15.4"	"zinc finger protein 143"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_003442"	"https://www.ncbi.nlm.nih.gov/gene/7702"	"ZNF143"	"Autosomal recessive, X-linked recessive"
"23194-ORPHA:26"			"16q22.1"	"THAP domain containing 11"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_020457"	"https://www.ncbi.nlm.nih.gov/gene/57215"	"THAP11"	"Autosomal recessive, X-linked recessive"
"3582-OMIM:227650"	"https://rarediseases.info.nih.gov/diseases/6425/index"	"https://medlineplus.gov/genetics/condition/fanconi-anemia/#frequency"	"16q24.3"	"FA complementation group A"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000135"	"https://www.ncbi.nlm.nih.gov/gene/2175"	"FANCA"	"Autosomal recessive, X-linked recessive"
"3583-ORPHA:3412"			"Xp22.2"	"FA complementation group B"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_152633"	"https://www.ncbi.nlm.nih.gov/gene/2187"	"FANCB"	"Autosomal recessive, X-linked recessive"
"4883-ORPHA:244242"			"1q31.3"	"complement factor H"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000186"	"https://www.ncbi.nlm.nih.gov/gene/3075"	"CFH"	"Multigenic/multifactorial"
"5394-ORPHA:244242"			"4q25"	"complement factor I"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000204"	"https://www.ncbi.nlm.nih.gov/gene/3426"	"CFI"	"Multigenic/multifactorial"
"5962-ORPHA:117"	"https://rarediseases.info.nih.gov/diseases/848/index"	"https://medlineplus.gov/genetics/condition/behcet-disease/#frequency"	"1q32.1"	"interleukin 10"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000572"	"https://www.ncbi.nlm.nih.gov/gene/3586"	"IL10"	"Multigenic/multifactorial"
"6009-ORPHA:85408"			"22q12.3"	"interleukin 2 receptor subunit beta"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000878"	"https://www.ncbi.nlm.nih.gov/gene/3560"	"IL2RB"	"Multigenic/multifactorial"
"6009-ORPHA:85410"			"22q12.3"	"interleukin 2 receptor subunit beta"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000878"	"https://www.ncbi.nlm.nih.gov/gene/3560"	"IL2RB"	"Multigenic/multifactorial"
"6953-ORPHA:244242"			"1q32.2"	"CD46 molecule"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_172361"	"https://www.ncbi.nlm.nih.gov/gene/4179"	"CD46"	"Multigenic/multifactorial"
"1101-OMIM:155255"	"https://rarediseases.info.nih.gov/diseases/7005/index"		"13q13.1"	"BRCA2 DNA repair associated"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000059"	"https://www.ncbi.nlm.nih.gov/gene/675"	"BRCA2"	"Not applicable"
"12362-OMIM:606690"	"https://rarediseases.info.nih.gov/diseases/3319/index"	"https://medlineplus.gov/genetics/condition/lymphangioleiomyomatosis/#frequency"	"9q34"	"TSC complex subunit 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000368"	"https://www.ncbi.nlm.nih.gov/gene/7248"	"TSC1"	"Not applicable"
"12363-OMIM:606690"	"https://rarediseases.info.nih.gov/diseases/3319/index"	"https://medlineplus.gov/genetics/condition/lymphangioleiomyomatosis/#frequency"	"16p13.3"	"TSC complex subunit 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000548"	"https://www.ncbi.nlm.nih.gov/gene/7249"	"TSC2"	"Not applicable"
"1391-OMIM:615474"			"3p21.1"	"calcium voltage-gated channel subunit alpha1 D"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000720"	"https://www.ncbi.nlm.nih.gov/gene/776"	"CACNA1D"	"Not applicable"
"4170-ORPHA:420611"			"Xp11.23"	"GATA binding protein 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002049"	"https://www.ncbi.nlm.nih.gov/gene/2623"	"GATA1"	"Not applicable"
"4170-ORPHA:99887"			"Xp11.23"	"GATA binding protein 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002049"	"https://www.ncbi.nlm.nih.gov/gene/2623"	"GATA1"	"Not applicable"
"1133-OMIM:300755"	"https://rarediseases.info.nih.gov/diseases/1033/index"	"https://medlineplus.gov/genetics/condition/x-linked-agammaglobulinemia/#frequency"	"Xq22.1"	"Bruton tyrosine kinase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000061"	"https://www.ncbi.nlm.nih.gov/gene/695"	"BTK"	"Not applicable, X-linked recessive"
"11022-OMIM:300896"	"https://rarediseases.info.nih.gov/diseases/12403/index"	"https://medlineplus.gov/genetics/condition/slc35a2-congenital-disorder-of-glycosylation/#frequency"	"Xp11.23"	"solute carrier family 35 member A2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005660"	"https://www.ncbi.nlm.nih.gov/gene/7355"	"SLC35A2"	"Unknown"
"7652-OMIM:609135"	"https://rarediseases.info.nih.gov/diseases/5836/index"		"8q21.3"	"nibrin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_001024688"	"https://www.ncbi.nlm.nih.gov/gene/4683"	"NBN"	"Unknown"
"9360-OMIM:609135"	"https://rarediseases.info.nih.gov/diseases/5836/index"		"10q22.1"	"perforin 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005041"	"https://www.ncbi.nlm.nih.gov/gene/5551"	"PRF1"	"Unknown"
"2928-OMIM:302045"		"https://medlineplus.gov/genetics/condition/familial-dilated-cardiomyopathy/#frequency"	"Xp21.2-p21.1"	"dystrophin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004006"	"https://www.ncbi.nlm.nih.gov/gene/1756"	"DMD"	"X-linked"
"2928-OMIM:302045"		"https://medlineplus.gov/genetics/condition/x-linked-dilated-cardiomyopathy/#frequency"	"Xp21.2-p21.1"	"dystrophin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004006"	"https://www.ncbi.nlm.nih.gov/gene/1756"	"DMD"	"X-linked"
"4057-OMIM:300908"			"Xq28"	"glucose-6-phosphate dehydrogenase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000402"	"https://www.ncbi.nlm.nih.gov/gene/2539"	"G6PD"	"X-linked dominant"
"10588-OMIM:308350"	"https://rarediseases.info.nih.gov/diseases/7887/index"	"https://medlineplus.gov/genetics/condition/early-infantile-epileptic-encephalopathy-1/#frequency"	"2q24.3"	"sodium voltage-gated channel alpha subunit 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_021007"	"https://www.ncbi.nlm.nih.gov/gene/6326"	"SCN2A"	"X-linked recessive"
"10820-OMIM:308240"	"https://rarediseases.info.nih.gov/diseases/10915/index"	"https://medlineplus.gov/genetics/condition/x-linked-lymphoproliferative-disease/#frequency"	"Xq25"	"SH2 domain containing 1A"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002351"	"https://www.ncbi.nlm.nih.gov/gene/4068"	"SH2D1A"	"X-linked recessive"
"11577-OMIM:302060"	"https://rarediseases.info.nih.gov/diseases/5890/index"	"https://medlineplus.gov/genetics/condition/barth-syndrome/#frequency"	"Xq28"	"tafazzin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000116"	"https://www.ncbi.nlm.nih.gov/gene/6901"	"TAZ"	"X-linked recessive"
"12731-OMIM:300299"	"https://rarediseases.info.nih.gov/diseases/3981/index"	"https://medlineplus.gov/genetics/condition/severe-congenital-neutropenia/#frequency"	"Xp11.23"	"WASP actin nucleation promoting factor"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000377"	"https://www.ncbi.nlm.nih.gov/gene/7454"	"WAS"	"X-linked recessive"
"12731-OMIM:313900"	"https://rarediseases.info.nih.gov/diseases/5176/index"	"https://medlineplus.gov/genetics/condition/x-linked-thrombocytopenia/#frequency"	"Xp11.23"	"WASP actin nucleation promoting factor"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000377"	"https://www.ncbi.nlm.nih.gov/gene/7454"	"WAS"	"X-linked recessive"
"23194-OMIM:309541"	"https://rarediseases.info.nih.gov/diseases/3579/index"		"16q22.1"	"THAP domain containing 11"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_020457"	"https://www.ncbi.nlm.nih.gov/gene/57215"	"THAP11"	"X-linked recessive"
"25455-OMIM:300946"		"https://medlineplus.gov/genetics/condition/diamond-blackfan-anemia/#frequency"	"Xp11.22"	"TSR2 ribosome maturation factor"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_058163"	"https://www.ncbi.nlm.nih.gov/gene/90121"	"TSR2"	"X-linked recessive"
"2578-OMIM:300645"			"Xp21.1-p11.4"	"cytochrome b-245 beta chain"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000397"	"https://www.ncbi.nlm.nih.gov/gene/1536"	"CYBB"	"X-linked recessive"
"2578-OMIM:306400"		"https://medlineplus.gov/genetics/condition/chronic-granulomatous-disease/#frequency"	"Xp21.1-p11.4"	"cytochrome b-245 beta chain"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000397"	"https://www.ncbi.nlm.nih.gov/gene/1536"	"CYBB"	"X-linked recessive"
"2928-OMIM:300376"	"https://rarediseases.info.nih.gov/diseases/5900/index"	"https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dystrophy/#frequency"	"Xp21.2-p21.1"	"dystrophin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004006"	"https://www.ncbi.nlm.nih.gov/gene/1756"	"DMD"	"X-linked recessive"
"2928-OMIM:310200"	"https://rarediseases.info.nih.gov/diseases/6291/index"	"https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dystrophy/#frequency"	"Xp21.2-p21.1"	"dystrophin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_004006"	"https://www.ncbi.nlm.nih.gov/gene/1756"	"DMD"	"X-linked recessive"
"3546-OMIM:306700"	"https://rarediseases.info.nih.gov/diseases/6591/index"	"https://medlineplus.gov/genetics/condition/hemophilia/#frequency"	"Xq28"	"coagulation factor VIII"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000132"	"https://www.ncbi.nlm.nih.gov/gene/2157"	"F8"	"X-linked recessive"
"3551-OMIM:306900"	"https://rarediseases.info.nih.gov/diseases/8732/index"	"https://medlineplus.gov/genetics/condition/hemophilia/#frequency"	"Xq27.1"	"coagulation factor IX"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000133"	"https://www.ncbi.nlm.nih.gov/gene/2158"	"F9"	"X-linked recessive"
"3583-OMIM:300514"		"https://medlineplus.gov/genetics/condition/fanconi-anemia/#frequency"	"Xp22.2"	"FA complementation group B"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_152633"	"https://www.ncbi.nlm.nih.gov/gene/2187"	"FANCB"	"X-linked recessive"
"4170-OMIM:300367"		"https://medlineplus.gov/genetics/condition/dyserythropoietic-anemia-and-thrombocytopenia/#frequency"	"Xp11.23"	"GATA binding protein 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002049"	"https://www.ncbi.nlm.nih.gov/gene/2623"	"GATA1"	"X-linked recessive"
"4170-OMIM:300835"			"Xp11.23"	"GATA binding protein 1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002049"	"https://www.ncbi.nlm.nih.gov/gene/2623"	"GATA1"	"X-linked recessive"
"4839-OMIM:309541"	"https://rarediseases.info.nih.gov/diseases/3579/index"		"Xq28"	"host cell factor C1"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_005334"	"https://www.ncbi.nlm.nih.gov/gene/3054"	"HCFC1"	"X-linked recessive"
"592-OMIM:300635"	"https://rarediseases.info.nih.gov/diseases/10916/index"	"https://medlineplus.gov/genetics/condition/x-linked-lymphoproliferative-disease/#frequency"	"Xq25"	"X-linked inhibitor of apoptosis"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_001167"	"https://www.ncbi.nlm.nih.gov/gene/331"	"XIAP"	"X-linked recessive"
"6010-OMIM:300400"	"https://rarediseases.info.nih.gov/diseases/5618/index"	"https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immunodeficiency/#frequency"	"Xq13.1"	"interleukin 2 receptor subunit gamma"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000206"	"https://www.ncbi.nlm.nih.gov/gene/3561"	"IL2RG"	"X-linked recessive"
"6010-OMIM:312863"			"Xq13.1"	"interleukin 2 receptor subunit gamma"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000206"	"https://www.ncbi.nlm.nih.gov/gene/3561"	"IL2RG"	"X-linked recessive"
"6106-OMIM:304790"	"https://rarediseases.info.nih.gov/diseases/1850/index"	"https://medlineplus.gov/genetics/condition/immune-dysregulation-polyendocrinopathy-enteropathy-x-linked-syndrome/#frequency"	"Xp11.23"	"forkhead box P3"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_014009"	"https://www.ncbi.nlm.nih.gov/gene/50943"	"FOXP3"	"X-linked recessive"
"8512-OMIM:311250"	"https://rarediseases.info.nih.gov/diseases/8391/index"	"https://medlineplus.gov/genetics/condition/ornithine-transcarbamylase-deficiency/#frequency"	"Xp11.4"	"ornithine transcarbamylase"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000531"	"https://www.ncbi.nlm.nih.gov/gene/5009"	"OTC"	"X-linked recessive"
"8864-OMIM:312060"	"https://rarediseases.info.nih.gov/diseases/9913/index"		"Xp11.23"	"complement factor properdin"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_002621"	"https://www.ncbi.nlm.nih.gov/gene/5199"	"CFP"	"X-linked recessive"
"897-OMIM:300539"	"https://rarediseases.info.nih.gov/diseases/10306/index"		"Xq28"	"arginine vasopressin receptor 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000054"	"https://www.ncbi.nlm.nih.gov/gene/554"	"AVPR2"	"X-linked recessive"
"897-OMIM:304800"	"https://rarediseases.info.nih.gov/diseases/7178/index"	"https://medlineplus.gov/genetics/condition/nephrogenic-diabetes-insipidus/#frequency"	"Xq28"	"arginine vasopressin receptor 2"	"https://www.ncbi.nlm.nih.gov/projects/sviewer/?id=NM_000054"	"https://www.ncbi.nlm.nih.gov/gene/554"	"AVPR2"	"X-linked recessive"
